tambon_code,dist_city_km,nearest_city,nearest_city_prov
210603,34.364,มาบตาพุด,ระยอง
210604,23.326,มาบตาพุด,ระยอง
210605,22.696,หนองปรือ,ชลบุรี
210606,40.538,มาบตาพุด,ระยอง
210701,42.819,ท่าใหม่,จันทบุรี
210702,59.691,ท่าใหม่,จันทบุรี
210703,54.276,ท่าใหม่,จันทบุรี
210704,62.315,บ้านบึง,ชลบุรี
210801,14.276,มาบตาพุด,ระยอง
210802,9.747,มาบตาพุด,ระยอง
210803,19.566,มาบตาพุด,ระยอง
210804,13.941,มาบตาพุด,ระยอง
220101,1.949,จันทบุรี,จันทบุรี
220102,0.283,จันทบุรี,จันทบุรี
220103,7.545,จันทบุรี,จันทบุรี
220104,4.617,จันทบุรี,จันทบุรี
220105,10.477,จันทบุรี,จันทบุรี
220106,0.618,ท่าช้าง,จันทบุรี
220107,2.177,จันทบุรี,จันทบุรี
220108,7.347,จันทบุรี,จันทบุรี
220109,6.632,ท่าช้าง,จันทบุรี
220110,7.852,จันทบุรี,จันทบุรี
220111,7.531,จันทบุรี,จันทบุรี
220201,21.539,จันทบุรี,จันทบุรี
220202,25.537,ตราด,ตราด
220203,18.944,จันทบุรี,จันทบุรี
220204,15.055,จันทบุรี,จันทบุรี
220205,25.294,ตราด,ตราด
220206,24.514,จันทบุรี,จันทบุรี
220207,22.129,จันทบุรี,จันทบุรี
220208,17.132,จันทบุรี,จันทบุรี
220209,22.649,จันทบุรี,จันทบุรี
220210,18.091,จันทบุรี,จันทบุรี
220211,26.263,จันทบุรี,จันทบุรี
220212,31.927,จันทบุรี,จันทบุรี
220301,3.016,ท่าใหม่,จันทบุรี
220302,1.544,ท่าใหม่,จันทบุรี
220303,4.976,ท่าใหม่,จันทบุรี
220304,3.295,ท่าใหม่,จันทบุรี
220305,4.55,ท่าช้าง,จันทบุรี
220306,4.393,ท่าช้าง,จันทบุรี
220307,10.136,ท่าช้าง,จันทบุรี
220308,10.233,ท่าใหม่,จันทบุรี
220309,18.781,ท่าใหม่,จันทบุรี
220311,12.117,ท่าใหม่,จันทบุรี
220312,7.888,ท่าใหม่,จันทบุรี
220313,5.893,ท่าใหม่,จันทบุรี
220314,10.902,ท่าใหม่,จันทบุรี
220324,28.715,ท่าใหม่,จันทบุรี
220401,39.776,ท่าช้าง,จันทบุรี
220402,43.035,ท่าช้าง,จันทบุรี
220404,53.102,วังน้ำเย็น,สระแก้ว
220409,59.147,วังน้ำเย็น,สระแก้ว
220410,50.24,ท่าช้าง,จันทบุรี
220501,11.847,ท่าช้าง,จันทบุรี
220502,9.553,ท่าช้าง,จันทบุรี
220503,23.342,ท่าช้าง,จันทบุรี
220504,16.141,ท่าช้าง,จันทบุรี
220506,25.024,ท่าช้าง,จันทบุรี
220508,13.809,จันทบุรี,จันทบุรี
220601,15.323,จันทบุรี,จันทบุรี
220602,24.095,จันทบุรี,จันทบุรี
220603,21.818,จันทบุรี,จันทบุรี
220604,12.471,จันทบุรี,จันทบุรี
220605,12.491,จันทบุรี,จันทบุรี
220606,10.859,จันทบุรี,จันทบุรี
220607,11.528,ท่าใหม่,จันทบุรี
220651,22.327,จันทบุรี,จันทบุรี
220652,23.888,จันทบุรี,จันทบุรี
220701,36.78,วังน้ำเย็น,สระแก้ว
220702,33.632,วังน้ำเย็น,สระแก้ว
220703,28.143,วังน้ำเย็น,สระแก้ว
220704,46.231,วังน้ำเย็น,สระแก้ว
220705,41.829,วังน้ำเย็น,สระแก้ว
220801,41.279,ท่าใหม่,จันทบุรี
220802,45.124,วังน้ำเย็น,สระแก้ว
220803,43.861,ท่าใหม่,จันทบุรี
220804,59.263,ท่าใหม่,จันทบุรี
220805,36.514,ท่าใหม่,จันทบุรี
220901,25.063,ท่าใหม่,จันทบุรี
220902,12.609,ท่าใหม่,จันทบุรี
220903,18.397,ท่าใหม่,จันทบุรี
220904,14.476,ท่าใหม่,จันทบุรี
220905,23.496,ท่าใหม่,จันทบุรี
220906,23.897,ท่าใหม่,จันทบุรี
221001,17.47,ท่าช้าง,จันทบุรี
221002,21.279,ท่าช้าง,จันทบุรี
221003,29.884,ท่าช้าง,จันทบุรี
221004,34.976,ท่าช้าง,จันทบุรี
221005,48.163,ท่าช้าง,จันทบุรี
230102,6.628,ตราด,ตราด
230103,6.656,ตราด,ตราด
230104,11.285,ตราด,ตราด
230105,15.015,ตราด,ตราด
230106,23.166,ตราด,ตราด
230107,0.243,ตราด,ตราด
230108,15.749,ตราด,ตราด
230109,9.439,ตราด,ตราด
230110,12.494,ตราด,ตราด
230111,22.504,ตราด,ตราด
230112,20.025,ตราด,ตราด
230113,23.531,ตราด,ตราด
230114,32.604,ตราด,ตราด
230201,68.51,ตราด,ตราด
230202,53.674,ตราด,ตราด
230203,78.333,ตราด,ตราด
230301,9.119,ตราด,ตราด
230302,17.87,ตราด,ตราด
230303,21.623,ตราด,ตราด
230304,15.22,ตราด,ตราด
230305,31.832,ตราด,ตราด
230306,30.19,จันทบุรี,จันทบุรี
230307,22.733,ตราด,ตราด
230308,13.021,ตราด,ตราด
230401,36.572,ตราด,ตราด
230402,38.729,ตราด,ตราด
230403,29.446,ตราด,ตราด
230404,39.048,จันทบุรี,จันทบุรี
230405,33.438,ตราด,ตราด
230501,11.51,ตราด,ตราด
230502,8.644,ตราด,ตราด
230503,20.243,ตราด,ตราด
230507,13.972,ตราด,ตราด
230601,50.456,ตราด,ตราด
230602,68.709,ตราด,ตราด
230701,27.858,ตราด,ตราด
230702,32.382,ตราด,ตราด
240101,0.362,ฉะเชิงเทรา,ฉะเชิงเทรา
240102,5.243,ฉะเชิงเทรา,ฉะเชิงเทรา
240103,3.758,ฉะเชิงเทรา,ฉะเชิงเทรา
240104,5.761,ฉะเชิงเทรา,ฉะเชิงเทรา
240105,2.833,ฉะเชิงเทรา,ฉะเชิงเทรา
240106,5.095,ฉะเชิงเทรา,ฉะเชิงเทรา
240107,6.097,ฉะเชิงเทรา,ฉะเชิงเทรา
240108,7.236,ฉะเชิงเทรา,ฉะเชิงเทรา
240109,7.087,ฉะเชิงเทรา,ฉะเชิงเทรา
240110,10.925,ฉะเชิงเทรา,ฉะเชิงเทรา
240111,5.133,ฉะเชิงเทรา,ฉะเชิงเทรา
240112,3.105,ฉะเชิงเทรา,ฉะเชิงเทรา
240113,5.306,ฉะเชิงเทรา,ฉะเชิงเทรา
240114,7.676,ฉะเชิงเทรา,ฉะเชิงเทรา
240115,12.091,ฉะเชิงเทรา,ฉะเชิงเทรา
240116,15.362,ฉะเชิงเทรา,ฉะเชิงเทรา
240117,17.367,ฉะเชิงเทรา,ฉะเชิงเทรา
240118,19.734,ฉะเชิงเทรา,ฉะเชิงเทรา
240119,9.414,ฉะเชิงเทรา,ฉะเชิงเทรา
240201,15.997,ฉะเชิงเทรา,ฉะเชิงเทรา
240204,11.849,ฉะเชิงเทรา,ฉะเชิงเทรา
240208,23.367,ฉะเชิงเทรา,ฉะเชิงเทรา
240209,17.779,ฉะเชิงเทรา,ฉะเชิงเทรา
240210,17.693,ฉะเชิงเทรา,ฉะเชิงเทรา
240211,9.083,ฉะเชิงเทรา,ฉะเชิงเทรา
240212,14.702,ฉะเชิงเทรา,ฉะเชิงเทรา
240213,13.893,ฉะเชิงเทรา,ฉะเชิงเทรา
240214,21.031,ฉะเชิงเทรา,ฉะเชิงเทรา
240301,17.149,ฉะเชิงเทรา,ฉะเชิงเทรา
240302,19.148,ฉะเชิงเทรา,ฉะเชิงเทรา
240303,24.353,ฉะเชิงเทรา,ฉะเชิงเทรา
240304,20.791,ฉะเชิงเทรา,ฉะเชิงเทรา
240305,19.273,สนั่นรักษ์,ปทุมธานี
240306,23.85,สนั่นรักษ์,ปทุมธานี
240307,26.843,ฉะเชิงเทรา,ฉะเชิงเทรา
240308,21.047,สนั่นรักษ์,ปทุมธานี
240309,19.423,ฉะเชิงเทรา,ฉะเชิงเทรา
240310,13.284,ฉะเชิงเทรา,ฉะเชิงเทรา
240401,15.103,ชลบุรี,ชลบุรี
240402,17.373,ฉะเชิงเทรา,ฉะเชิงเทรา
240403,17.932,ฉะเชิงเทรา,ฉะเชิงเทรา
240404,20.62,ฉะเชิงเทรา,ฉะเชิงเทรา
240405,18.464,ฉะเชิงเทรา,ฉะเชิงเทรา
240406,19.542,ชลบุรี,ชลบุรี
240407,17.715,ชลบุรี,ชลบุรี
240408,13.618,ฉะเชิงเทรา,ฉะเชิงเทรา
240409,17.978,ฉะเชิงเทรา,ฉะเชิงเทรา
240410,13.889,ชลบุรี,ชลบุรี
240411,21.512,ชลบุรี,ชลบุรี
240412,18.643,ฉะเชิงเทรา,ฉะเชิงเทรา
240501,11.519,ฉะเชิงเทรา,ฉะเชิงเทรา
240502,12.512,ฉะเชิงเทรา,ฉะเชิงเทรา
240503,13.687,ฉะเชิงเทรา,ฉะเชิงเทรา
240504,12.738,ฉะเชิงเทรา,ฉะเชิงเทรา
240505,8.427,ฉะเชิงเทรา,ฉะเชิงเทรา
240506,9.026,ฉะเชิงเทรา,ฉะเชิงเทรา
240507,11.284,ฉะเชิงเทรา,ฉะเชิงเทรา
240508,8.251,ฉะเชิงเทรา,ฉะเชิงเทรา
240509,12.825,ฉะเชิงเทรา,ฉะเชิงเทรา
240510,8.865,ฉะเชิงเทรา,ฉะเชิงเทรา
240511,14.687,ฉะเชิงเทรา,ฉะเชิงเทรา
240512,6.362,ฉะเชิงเทรา,ฉะเชิงเทรา
240513,19.202,ฉะเชิงเทรา,ฉะเชิงเทรา
240514,10.797,ฉะเชิงเทรา,ฉะเชิงเทรา
240515,10.037,ฉะเชิงเทรา,ฉะเชิงเทรา
240516,13.489,ฉะเชิงเทรา,ฉะเชิงเทรา
240517,12.987,ฉะเชิงเทรา,ฉะเชิงเทรา
240601,36.56,ฉะเชิงเทรา,ฉะเชิงเทรา
240602,28.555,ปราจีนบุรี,ปราจีนบุรี
240603,30.698,ฉะเชิงเทรา,ฉะเชิงเทรา
240604,27.711,ฉะเชิงเทรา,ฉะเชิงเทรา
240605,26.784,ปราจีนบุรี,ปราจีนบุรี
240606,32.484,ฉะเชิงเทรา,ฉะเชิงเทรา
240607,29.649,ฉะเชิงเทรา,ฉะเชิงเทรา
240608,36.552,ปราจีนบุรี,ปราจีนบุรี
240701,25.508,ฉะเชิงเทรา,ฉะเชิงเทรา
240702,22.797,ฉะเชิงเทรา,ฉะเชิงเทรา
240703,25.722,ปราจีนบุรี,ปราจีนบุรี
240801,47.686,ฉะเชิงเทรา,ฉะเชิงเทรา
240802,46.347,สระแก้ว,สระแก้ว
240803,37.961,สระแก้ว,สระแก้ว
240901,26.206,ฉะเชิงเทรา,ฉะเชิงเทรา
240902,29.975,ฉะเชิงเทรา,ฉะเชิงเทรา
240903,27.834,ฉะเชิงเทรา,ฉะเชิงเทรา
240904,39.761,บ้านบึง,ชลบุรี
241001,51.416,วังน้ำเย็น,สระแก้ว
241002,50.625,วังน้ำเย็น,สระแก้ว
241101,11.219,ฉะเชิงเทรา,ฉะเชิงเทรา
241102,15.365,ฉะเชิงเทรา,ฉะเชิงเทรา
241103,9.489,ฉะเชิงเทรา,ฉะเชิงเทรา
241104,16.635,ฉะเชิงเทรา,ฉะเชิงเทรา
241105,12.509,ฉะเชิงเทรา,ฉะเชิงเทรา
250101,0.125,ปราจีนบุรี,ปราจีนบุรี
250102,3.2,ปราจีนบุรี,ปราจีนบุรี
250103,7.573,ปราจีนบุรี,ปราจีนบุรี
250104,7.167,ปราจีนบุรี,ปราจีนบุรี
250105,5.456,ปราจีนบุรี,ปราจีนบุรี
250106,6.372,ปราจีนบุรี,ปราจีนบุรี
250107,3.339,ปราจีนบุรี,ปราจีนบุรี
250108,6.818,ปราจีนบุรี,ปราจีนบุรี
250109,12.344,นครนายก,นครนายก
250111,11.119,ปราจีนบุรี,ปราจีนบุรี
250112,15.796,ปราจีนบุรี,ปราจีนบุรี
250113,10.572,ปราจีนบุรี,ปราจีนบุรี
250201,18.25,หนองกี่,ปราจีนบุรี
250202,8.873,หนองกี่,ปราจีนบุรี
250203,20.857,หนองกี่,ปราจีนบุรี
250204,16.153,หนองกี่,ปราจีนบุรี
250205,20.31,หนองกี่,ปราจีนบุรี
250206,21.25,สระแก้ว,สระแก้ว
250207,22.771,หนองกี่,ปราจีนบุรี
250208,27.704,หนองกี่,ปราจีนบุรี
250209,11.538,หนองกี่,ปราจีนบุรี
250210,14.519,หนองกี่,ปราจีนบุรี
250211,4.101,หนองกี่,ปราจีนบุรี
250212,10.14,หนองกี่,ปราจีนบุรี
250213,31.065,หนองกี่,ปราจีนบุรี
250214,22.776,สระแก้ว,สระแก้ว
250301,14.611,หนองกี่,ปราจีนบุรี
250302,6.108,หนองกี่,ปราจีนบุรี
250303,21.837,หนองกี่,ปราจีนบุรี
250304,15.897,หนองกี่,ปราจีนบุรี
250305,21.546,หนองกี่,ปราจีนบุรี
250306,23.165,หนองกี่,ปราจีนบุรี
250601,16.432,ปราจีนบุรี,ปราจีนบุรี
250602,20.662,ปราจีนบุรี,ปราจีนบุรี
250603,22.698,ปราจีนบุรี,ปราจีนบุรี
250604,23.798,ปราจีนบุรี,ปราจีนบุรี
250605,25.195,ฉะเชิงเทรา,ฉะเชิงเทรา
250606,12.828,ปราจีนบุรี,ปราจีนบุรี
250607,16.005,ปราจีนบุรี,ปราจีนบุรี
250608,21.306,ปราจีนบุรี,ปราจีนบุรี
250609,19.203,ปราจีนบุรี,ปราจีนบุรี
250701,13.577,ปราจีนบุรี,ปราจีนบุรี
250702,15.974,ปราจีนบุรี,ปราจีนบุรี
250703,21.728,ปราจีนบุรี,ปราจีนบุรี
250704,20.792,ปราจีนบุรี,ปราจีนบุรี
250705,23.988,หนองกี่,ปราจีนบุรี
250706,23.977,หนองกี่,ปราจีนบุรี
250707,32.854,หนองกี่,ปราจีนบุรี
250708,20.04,ปราจีนบุรี,ปราจีนบุรี
250709,29.814,ปราจีนบุรี,ปราจีนบุรี
250801,32.018,ปราจีนบุรี,ปราจีนบุรี
250802,13.466,ปราจีนบุรี,ปราจีนบุรี
250803,20.849,ปราจีนบุรี,ปราจีนบุรี
250804,25.785,ปราจีนบุรี,ปราจีนบุรี
250805,14.575,ปราจีนบุรี,ปราจีนบุรี
250806,11.449,ปราจีนบุรี,ปราจีนบุรี
250807,31.04,ปราจีนบุรี,ปราจีนบุรี
250808,23.425,ปราจีนบุรี,ปราจีนบุรี
250809,9.904,ปราจีนบุรี,ปราจีนบุรี
250810,34.068,หนองกี่,ปราจีนบุรี
250901,19.952,ปราจีนบุรี,ปราจีนบุรี
250902,25.859,ปราจีนบุรี,ปราจีนบุรี
250903,14.5,ปราจีนบุรี,ปราจีนบุรี
250904,14.787,ปราจีนบุรี,ปราจีนบุรี
260101,1.685,นครนายก,นครนายก
260102,4.499,นครนายก,นครนายก
260103,2.031,นครนายก,นครนายก
260104,3.514,นครนายก,นครนายก
260105,9.979,นครนายก,นครนายก
260106,14.065,นครนายก,นครนายก
260107,17.782,นครนายก,นครนายก
260108,10.045,นครนายก,นครนายก
260109,6.547,นครนายก,นครนายก
260110,20.03,นครนายก,นครนายก
260111,22.686,นครนายก,นครนายก
260112,10.327,นครนายก,นครนายก
260113,8.561,นครนายก,นครนายก
260201,7.37,นครนายก,นครนายก
260202,6.166,นครนายก,นครนายก
260203,12.303,ปราจีนบุรี,ปราจีนบุรี
260204,10.611,นครนายก,นครนายก
260205,13.748,นครนายก,นครนายก
260206,10.556,นครนายก,นครนายก
260207,23.53,นครนายก,นครนายก
260301,18.288,นครนายก,นครนายก
260302,11.634,นครนายก,นครนายก
260303,24.854,นครนายก,นครนายก
260304,20.342,นครนายก,นครนายก
260305,19.679,นครนายก,นครนายก
260306,16.506,นครนายก,นครนายก
260307,18.424,นครนายก,นครนายก
260308,19.315,นครนายก,นครนายก
260309,21.678,นครนายก,นครนายก
260310,15.538,นครนายก,นครนายก
260401,19.022,สนั่นรักษ์,ปทุมธานี
260402,8.015,สนั่นรักษ์,ปทุมธานี
260403,15.469,สนั่นรักษ์,ปทุมธานี
260404,17.619,สนั่นรักษ์,ปทุมธานี
260405,23.56,นครนายก,นครนายก
260406,19.957,สนั่นรักษ์,ปทุมธานี
260407,14.667,สนั่นรักษ์,ปทุมธานี
260408,22.25,สนั่นรักษ์,ปทุมธานี
260409,14.88,สนั่นรักษ์,ปทุมธานี
260410,11.976,สนั่นรักษ์,ปทุมธานี
260411,10.321,สนั่นรักษ์,ปทุมธานี
270101,2.78,สระแก้ว,สระแก้ว
270102,19.7,สระแก้ว,สระแก้ว
270103,11.973,สระแก้ว,สระแก้ว
270104,19.762,สระแก้ว,สระแก้ว
270105,29.031,สระแก้ว,สระแก้ว
270106,13.242,สระแก้ว,สระแก้ว
270108,8.543,สระแก้ว,สระแก้ว
270111,8.933,สระแก้ว,สระแก้ว
270201,15.912,วังน้ำเย็น,สระแก้ว
270202,13.518,วังน้ำเย็น,สระแก้ว
270203,5.665,วังน้ำเย็น,สระแก้ว
270204,11.109,วังน้ำเย็น,สระแก้ว
270205,22.237,วังน้ำเย็น,สระแก้ว
270206,13.045,วังน้ำเย็น,สระแก้ว
270207,15.904,วังน้ำเย็น,สระแก้ว
270301,79.24,สระแก้ว,สระแก้ว
270302,91.992,สระแก้ว,สระแก้ว
270306,70.833,สระแก้ว,สระแก้ว
270307,93.668,สระแก้ว,สระแก้ว
270309,67.773,สระแก้ว,สระแก้ว
270401,2.414,วังน้ำเย็น,สระแก้ว
270403,9.281,วังน้ำเย็น,สระแก้ว
270405,13.016,วังน้ำเย็น,สระแก้ว
270406,19.214,วังน้ำเย็น,สระแก้ว
270501,30.922,สระแก้ว,สระแก้ว
270502,20.174,วังน้ำเย็น,สระแก้ว
270503,32.324,วังน้ำเย็น,สระแก้ว
270504,22.538,สระแก้ว,สระแก้ว
270505,36.135,สระแก้ว,สระแก้ว
270506,47.813,สระแก้ว,สระแก้ว
270507,35.048,สระแก้ว,สระแก้ว
270508,54.371,สระแก้ว,สระแก้ว
270509,39.667,สระแก้ว,สระแก้ว
270510,25.209,สระแก้ว,สระแก้ว
270511,21.417,สระแก้ว,สระแก้ว
270601,42.36,วังน้ำเย็น,สระแก้ว
270602,32.756,วังน้ำเย็น,สระแก้ว
270603,43.72,สระแก้ว,สระแก้ว
270604,38.288,วังน้ำเย็น,สระแก้ว
270605,43.456,วังน้ำเย็น,สระแก้ว
270606,51.014,วังน้ำเย็น,สระแก้ว
270607,17.183,วังน้ำเย็น,สระแก้ว
270608,41.409,วังน้ำเย็น,สระแก้ว
270609,26.4,วังน้ำเย็น,สระแก้ว
270610,51.804,วังน้ำเย็น,สระแก้ว
270611,28.063,วังน้ำเย็น,สระแก้ว
270612,37.033,วังน้ำเย็น,สระแก้ว
270613,42.912,วังน้ำเย็น,สระแก้ว
270701,14.68,สระแก้ว,สระแก้ว
270702,20.232,สระแก้ว,สระแก้ว
270703,23.184,วังน้ำเย็น,สระแก้ว
270704,18.229,สระแก้ว,สระแก้ว
270801,66.524,วังน้ำเย็น,สระแก้ว
270802,58.351,สระแก้ว,สระแก้ว
270803,68.175,สระแก้ว,สระแก้ว
270804,62.254,วังน้ำเย็น,สระแก้ว
270901,17.678,วังน้ำเย็น,สระแก้ว
270902,11.181,วังน้ำเย็น,สระแก้ว
270903,21.984,วังน้ำเย็น,สระแก้ว
500101,6.181,แม่เหียะ,เชียงใหม่
500102,5.14,แม่เหียะ,เชียงใหม่
500103,4.284,แม่เหียะ,เชียงใหม่
500104,6.873,แม่เหียะ,เชียงใหม่
500105,4.898,แม่เหียะ,เชียงใหม่
500106,6.948,แม่เหียะ,เชียงใหม่
500107,8.94,แม่เหียะ,เชียงใหม่
500108,6.148,แม่เหียะ,เชียงใหม่
500110,1.657,แม่เหียะ,เชียงใหม่
500111,5.891,แม่เหียะ,เชียงใหม่
500112,5.385,ต้นเปา,เชียงใหม่
500113,6.44,ต้นเปา,เชียงใหม่
500114,9.371,แม่เหียะ,เชียงใหม่
500115,9.22,แม่เหียะ,เชียงใหม่
500116,10.045,แม่โจ้,เชียงใหม่
500203,48.185,ลำพูน,ลำพูน
500204,36.579,ลำพูน,ลำพูน
500205,45.758,ลำพูน,ลำพูน
500206,61.197,ลำพูน,ลำพูน
500207,54.108,ลำพูน,ลำพูน
500209,51.463,ลำพูน,ลำพูน
500301,66.163,แม่เหียะ,เชียงใหม่
500302,67.311,ลำพูน,ลำพูน
500303,89.143,ลำพูน,ลำพูน
500304,69.629,แม่ฮ่องสอน,แม่ฮ่องสอน
500305,65.968,แม่เหียะ,เชียงใหม่
500307,89.088,แม่เหียะ,เชียงใหม่
500308,73.317,ลำพูน,ลำพูน
500401,51.312,แม่โจ้,เชียงใหม่
500402,43.171,แม่โจ้,เชียงใหม่
500403,62.187,แม่โจ้,เชียงใหม่
500404,84.906,แม่โจ้,เชียงใหม่
500405,60.611,แม่โจ้,เชียงใหม่
500406,63.323,แม่โจ้,เชียงใหม่
500407,70.177,แม่โจ้,เชียงใหม่
500501,18.125,แม่โจ้,เชียงใหม่
500502,5.478,ต้นเปา,เชียงใหม่
500503,14.692,แม่โจ้,เชียงใหม่
500504,13.292,ต้นเปา,เชียงใหม่
500505,9.105,ต้นเปา,เชียงใหม่
500506,8.927,ต้นเปา,เชียงใหม่
500507,9.082,ต้นเปา,เชียงใหม่
500508,5.44,ต้นเปา,เชียงใหม่
500509,3.751,ต้นเปา,เชียงใหม่
500510,7.323,ต้นเปา,เชียงใหม่
500511,9.124,ต้นเปา,เชียงใหม่
500512,16.27,ต้นเปา,เชียงใหม่
500513,31.696,แม่โจ้,เชียงใหม่
500514,35.016,ต้นเปา,เชียงใหม่
500601,22.131,แม่โจ้,เชียงใหม่
500602,27.392,แม่โจ้,เชียงใหม่
500603,19.647,แม่โจ้,เชียงใหม่
500604,23.838,แม่โจ้,เชียงใหม่
500605,21.864,แม่โจ้,เชียงใหม่
500606,29.442,แม่โจ้,เชียงใหม่
500607,32.269,แม่โจ้,เชียงใหม่
500608,23.963,แม่โจ้,เชียงใหม่
500609,46.079,แม่โจ้,เชียงใหม่
500610,37.514,แม่โจ้,เชียงใหม่
500611,29.627,แม่โจ้,เชียงใหม่
500612,46.349,แม่โจ้,เชียงใหม่
500613,30.72,แม่โจ้,เชียงใหม่
500701,6.993,แม่โจ้,เชียงใหม่
500702,6.881,แม่โจ้,เชียงใหม่
500703,6.806,แม่โจ้,เชียงใหม่
500704,11.806,แม่โจ้,เชียงใหม่
500705,21.957,แม่โจ้,เชียงใหม่
500706,12.267,แม่โจ้,เชียงใหม่
500707,16.489,แม่โจ้,เชียงใหม่
500708,21.733,แม่โจ้,เชียงใหม่
500709,8.209,แม่โจ้,เชียงใหม่
500710,10.951,แม่โจ้,เชียงใหม่
500711,4.549,แม่โจ้,เชียงใหม่
500801,29.162,แม่เหียะ,เชียงใหม่
500802,30.588,แม่โจ้,เชียงใหม่
500803,41.027,แม่โจ้,เชียงใหม่
500804,45.961,แม่เหียะ,เชียงใหม่
500805,53.732,แม่โจ้,เชียงใหม่
500901,66.347,เชียงราย,เชียงราย
500903,80.937,เชียงราย,เชียงราย
500904,81.678,เชียงราย,เชียงราย
500906,68.808,เชียงราย,เชียงราย
500910,66.669,เชียงราย,เชียงราย
500912,76.966,เชียงราย,เชียงราย
501001,65.086,เชียงราย,เชียงราย
501002,71.074,เชียงราย,เชียงราย
501003,60.924,เชียงราย,เชียงราย
501004,49.744,เชียงราย,เชียงราย
501005,35.149,เชียงราย,เชียงราย
501006,53.919,เชียงราย,เชียงราย
501007,46.306,เชียงราย,เชียงราย
501101,54.209,แม่โจ้,เชียงใหม่
501102,51.798,แม่โจ้,เชียงใหม่
501103,57.232,แม่โจ้,เชียงใหม่
501104,63.265,แม่โจ้,เชียงใหม่
501105,67.396,แม่โจ้,เชียงใหม่
501106,53.254,แม่โจ้,เชียงใหม่
501107,47.144,แม่โจ้,เชียงใหม่
501108,46.835,แม่โจ้,เชียงใหม่
501109,49.804,แม่โจ้,เชียงใหม่
501110,38.68,แม่โจ้,เชียงใหม่
501111,28.436,แม่โจ้,เชียงใหม่
501201,14.921,ลำพูน,ลำพูน
501202,13.108,แม่เหียะ,เชียงใหม่
501203,17.233,ลำพูน,ลำพูน
501204,11.568,ลำพูน,ลำพูน
501205,10.995,ลำพูน,ลำพูน
501206,18.276,แม่เหียะ,เชียงใหม่
501207,14.454,ลำพูน,ลำพูน
501208,17.948,ลำพูน,ลำพูน
501210,10.681,ลำพูน,ลำพูน
501214,15.721,แม่เหียะ,เชียงใหม่
501215,11.524,ลำพูน,ลำพูน
501301,3.7,ต้นเปา,เชียงใหม่
501302,7.216,ต้นเปา,เชียงใหม่
501303,11.475,ต้นเปา,เชียงใหม่
501304,7.204,ต้นเปา,เชียงใหม่
501305,9.187,ต้นเปา,เชียงใหม่
501306,17.833,ต้นเปา,เชียงใหม่
501310,5.39,ต้นเปา,เชียงใหม่
501311,12.377,ต้นเปา,เชียงใหม่
501312,0.13,ต้นเปา,เชียงใหม่
501313,3.179,ต้นเปา,เชียงใหม่
501401,9.074,แม่โจ้,เชียงใหม่
501402,9.026,ต้นเปา,เชียงใหม่
501403,6.721,ต้นเปา,เชียงใหม่
501404,9.173,ต้นเปา,เชียงใหม่
501405,11.26,แม่โจ้,เชียงใหม่
501406,10.381,แม่โจ้,เชียงใหม่
501407,8.551,แม่โจ้,เชียงใหม่
501408,0.473,แม่โจ้,เชียงใหม่
501410,10.699,แม่โจ้,เชียงใหม่
501411,8.702,แม่โจ้,เชียงใหม่
501412,5.041,แม่โจ้,เชียงใหม่
501501,8.026,แม่เหียะ,เชียงใหม่
501502,9.009,แม่เหียะ,เชียงใหม่
501503,11.455,แม่เหียะ,เชียงใหม่
501504,8.043,ลำพูน,ลำพูน
501505,7.936,แม่เหียะ,เชียงใหม่
501506,7.159,แม่เหียะ,เชียงใหม่
501507,5.286,แม่เหียะ,เชียงใหม่
501508,2.743,แม่เหียะ,เชียงใหม่
501509,4.757,แม่เหียะ,เชียงใหม่
501510,15.436,แม่เหียะ,เชียงใหม่
501511,12.157,แม่เหียะ,เชียงใหม่
501601,70.298,ลำพูน,ลำพูน
501602,71.178,ลำพูน,ลำพูน
501603,62.509,ลำพูน,ลำพูน
501604,85.669,ลำพูน,ลำพูน
501605,97.432,ลำพูน,ลำพูน
501606,83.667,ลำพูน,ลำพูน
501701,79.955,ลำพูน,ลำพูน
501702,77.693,ลำพูน,ลำพูน
501703,91.299,ลำพูน,ลำพูน
501704,72.424,ลำพูน,ลำพูน
501705,73.728,ลำพูน,ลำพูน
501706,81.925,ลำพูน,ลำพูน
501801,105.382,ลำพูน,ลำพูน
501802,108.691,แม่สอด,ตาก
501803,78.886,แม่สอด,ตาก
501804,83.369,แม่สอด,ตาก
501805,113.058,แม่สอด,ตาก
501806,123.881,ลำพูน,ลำพูน
501901,7.61,ต้นเปา,เชียงใหม่
501902,9.539,ต้นเปา,เชียงใหม่
501903,6.888,ต้นเปา,เชียงใหม่
501904,4.442,ต้นเปา,เชียงใหม่
501905,8.751,แม่เหียะ,เชียงใหม่
501906,8.58,แม่เหียะ,เชียงใหม่
501907,6.623,แม่เหียะ,เชียงใหม่
501908,8.876,ลำพูน,ลำพูน
501909,6.383,แม่เหียะ,เชียงใหม่
501910,4.288,แม่เหียะ,เชียงใหม่
501911,7.94,ลำพูน,ลำพูน
501912,3.651,ต้นเปา,เชียงใหม่
502001,79.749,แม่โจ้,เชียงใหม่
502002,88.802,แม่ฮ่องสอน,แม่ฮ่องสอน
502003,81.096,แม่ฮ่องสอน,แม่ฮ่องสอน
502101,77.88,เชียงราย,เชียงราย
502102,77.904,เชียงราย,เชียงราย
502103,67.224,เชียงราย,เชียงราย
